CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,logMstar,z_use,mu_obs,mu_lcdm_67p4,mu_resid_67p4,mu_resid_centered,H0_proxy_centered,logMstar_proxy,Reff_kpc,stellar_age_Gyr,sigma_v_km_s,sSFR,logsSFR,metallicity,morphology,Reff_kpc_was_missing,stellar_age_Gyr_was_missing,sigma_v_km_s_was_missing,logsSFR_was_missing,metallicity_was_missing,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,F_fill,G_absorb,G_sat,G_overflow,well_regime
15433,1,0.2195,0.00102,0.21935,3e-05,0.22068,3e-05,20.8568,0.157737,40.1098,0.160031,-9.0,0,0,-0.063961,0.035214,-0.028294,0.2707,20.6886,0.039375,9.51869e-05,3.45202e-06,0.00123959,-3.49263e-07,-8.17699e-08,14.8796,-0.2565,-9,-9,1.143,-35.2083,250,0.0225599,10.806,0.088,54037.4,0.2571,41,38.0484,0.60255,0.0971,0.0111,-0.027,0.002,1.0,0.002,15433,10.806,0.2195,40.1098,40.26489980404416,-0.1550998040441626,0.0250469578458645,66.62703776212442,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.136293814348626,1.0,2.266339482145558,2.266339482145558,0.3553249647416659,1.9707299844743984,0.008587456274636862,0.9914125437253631,0.488343857738035,overflowing
000220,15,0.21972,0.00143,0.21982,0.001,0.2184,0.001,20.8086,0.121352,40.0616,0.124319,-9.0,0,0,-0.129253,0.027336,-0.700887,0.14475,20.606,0.0340948,0.000102709,3.2253e-06,0.000968676,-2.02471e-07,-7.24484e-08,150.537,2.7186,-999,-999,17.5774,23.9857,250,0.0174035,11.335,0.122,55227.5,0.1137,32,35.1928,0.31942,0.0626,0.0155,0.0413,0.002,1.0,0.003,000220,11.335,0.21972,40.0616,40.26734684489211,-0.2057468448921113,-0.0256000830020841,68.19929938287409,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,17.364003270535715,1.0,4.167014049645088,4.167014049645088,0.6198249647416668,3.6234904779522505,0.00012191501011793449,0.9998780849898821,0.7239347394577738,overflowing
18466,1,0.21978,0.00113,0.21967,0.0005,0.2204,0.0005,20.8352,0.171261,40.0882,0.173376,-9.0,0,0,0.024035,0.035756,-0.104958,0.25146,20.8748,0.0561481,8.01795e-05,4.14643e-06,0.000542208,-2.17344e-07,-1.03311e-07,48.4185,0.63,-9,-9,3.177,-28.8799,250,0.0790577,10.917,0.062,54381.5,0.3533,88,68.9871,0.93325,0.0929,0.0123,-0.1026,0.002,1.0,0.005,18466,10.917,0.21978,40.0882,40.26801382775074,-0.1798138277507419,0.0003329341392852,67.38966690033698,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,6.632081568028932,1.0,2.5752830222878567,2.5752830222878567,0.41082496474166635,2.2393765411198756,0.0035283776675041345,0.9964716223324959,0.5514943690501262,overflowing
14331,1,0.2199,0.00102,0.21976,2e-05,0.22116,2e-05,20.9857,0.218533,40.2387,0.220195,-9.0,0,0,0.005681,0.039739,0.18256,0.30591,20.9916,0.0437417,7.2002e-05,2.90078e-06,0.00116772,-4.01902e-07,-7.2078e-08,7.8887,-0.1358,-9,-9,1.588,-35.3067,250,0.0190387,9.696,0.095,54013.6,0.3101,52,45.6492,0.72038,0.1149,0.0111,-0.0371,0.005,1.0,0.009,14331,9.696,0.2199,40.2387,40.26934729016711,-0.0306472901671099,0.1494994717229172,62.91584041628066,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.39870332635459116,1.0,0.6314296406507176,0.6314296406507176,-0.19967503525833372,0.5490692527397545,0.9851780750856384,0.014821924914361675,0.0,filling/absorbing
19230,1,0.22017,0.00113,0.22005,0.0005,0.2215,0.0005,20.6698,0.241441,39.9228,0.242946,-9.0,0,0,0.083174,0.046733,-1.64141,0.42746,21.0395,0.0543585,6.88969e-05,3.44939e-06,0.00382931,-7.2763e-07,-1.01602e-07,332.891,0.7648,-9,-9,0.159,-28.7501,250,0.0424109,10.516,0.102,54390.4,0.4186,39,29.1927,0.87345,0.134,0.0123,-0.182,0.007,1.0,0.009,19230,10.516,0.22017,39.9228,40.27234513026126,-0.3495451302612551,-0.1693983683712278,72.8684564689886,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.634206754213128,1.0,1.623024085443864,1.623024085443864,0.21032496474166637,1.4113252916903167,0.08228452811240283,0.9177154718875972,0.26746462093851,overflowing
7512,1,0.22066,0.0051,0.22055,0.005,0.2212,0.005,20.9346,0.22365,40.1876,0.225274,-9.0,0,0,-0.001003,0.039741,0.5115,0.37729,20.8819,0.0619624,7.96632e-05,4.54633e-06,0.00226012,-5.05218e-07,-1.21203e-07,52.0903,-0.3261,-9,-9,-9.0,-26.2724,250,0.0883678,7.0,-9.0,53682.5,0.364,40,37.1684,0.59844,0.1093,0.0552,-0.0266,0.005,1.0,0.009,7512,7.0,0.22066,40.1876,40.27777701148678,-0.0901770114867801,0.089969750403247,64.6645033637963,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
15354,1,0.22083,0.00113,0.22069,0.0005,0.2221,0.0005,20.8268,0.265452,40.0798,0.266821,-9.0,0,0,0.091001,0.049103,-2.15343,0.50723,21.2664,0.0523245,5.59024e-05,2.69408e-06,0.00058214,-2.69729e-07,-7.91856e-08,6.7737,-0.126,-9,-9,2.101,-35.1349,250,0.0173687,10.783,0.081,54024.5,0.5067,48,47.5288,0.49205,0.1518,0.0122,-0.2119,0.01,1.0,0.009,15354,10.783,0.22083,40.0798,40.279658944657065,-0.1998589446570662,-0.0197121827670389,68.01462894319496,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.871355886466431,1.0,2.207115012279937,2.207115012279937,0.343824964741666,1.919230445460815,0.010318241651902094,0.9896817583480979,0.474015825323327,overflowing
370098,15,0.22132,0.00143,0.22141,0.001,0.22,0.001,20.7911,0.140687,40.0441,0.143254,-9.0,0,0,-0.034129,0.028014,0.53447,0.15184,20.6203,0.0332532,0.000101365,3.10454e-06,-0.000244714,-9.9678e-08,-6.73495e-08,150.006,2.4311,-999,-999,19.5946,23.9549,250,0.0149707,10.491,0.134,56000.3,0.2072,23,22.1035,0.51401,0.0731,0.0154,-0.0388,0.001,1.0,0.004,370098,10.491,0.22132,40.0441,40.285075879857615,-0.2409758798576149,-0.0608291179675876,69.31475940655194,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.4868515367007418,1.0,1.5769755675001271,1.5769755675001271,0.19782496474166622,1.3712831021740237,0.09883575443589776,0.9011642455641022,0.24399560975476278,overflowing
480464,15,0.22132,0.01005,0.22141,0.01,0.22,0.01,20.8058,0.202968,40.0588,0.204756,-9.0,0,0,-0.121671,0.028215,0.2738,0.15994,20.4736,0.0352407,0.000116032,3.76615e-06,0.000383449,-2.34846e-07,-8.1441e-08,149.8,3.2216,-999,-999,18.6952,22.9813,250,0.0195412,10.917,0.028,56342.1,0.1302,31,48.1836,0.0252694,0.0717,0.1084,0.032,0.002,1.0,0.003,480464,10.917,0.22132,40.0588,40.285075879857615,-0.2262758798576172,-0.0461291179675899,68.84711088194902,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,6.632081568028932,1.0,2.5752830222878567,2.5752830222878567,0.41082496474166635,2.2393765411198756,0.0035283776675041345,0.9964716223324959,0.5514943690501262,overflowing
1331123,10,0.2215,0.00113,0.22157,0.0005,0.22248,0.0005,20.9407,0.163954,40.1937,0.166162,-9.0,0,0,-0.005601,0.031356,-1.59703,0.20042,21.1651,0.0368231,6.13704e-05,2.0814e-06,0.000795923,-1.36735e-07,-5.23933e-08,8.0363,-42.5542,-999,-999,4.27,16.8468,250,0.00701012,11.23,0.0,57318.3,0.1906,45,35.3916,0.84703,0.0777,0.0122,-0.0463,0.003,1.0,0.006,1331123,11.23,0.2215,40.1937,40.2870629991754,-0.0933629991753974,0.0867837627146297,64.75944885852495,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,13.63483412751046,1.0,3.692537926874526,3.692537926874526,0.5673249647416666,3.2109025451082838,0.0002841101335581131,0.9997158898664419,0.6883654593186572,overflowing
13025,1,0.22299,0.00102,0.22287,1e-05,0.22436,1e-05,21.0727,0.27993,40.3257,0.281229,-9.0,0,0,0.046274,0.051654,0.8684,0.84064,21.0498,0.0875481,6.82466e-05,5.50305e-06,-0.00380526,4.81721e-07,-1.93239e-07,341.567,0.4159,-9,-9,1.974,-31.0353,250,0.0673538,10.836,0.052,53989.3,2.2847,32,20.3471,0.94497,0.1758,0.0109,-0.0903,0.003,1.0,0.006,13025,10.836,0.22299,40.3257,40.303455030431024,0.0222449695689732,0.2023917314590005,61.40186327295466,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,5.5036379794470704,1.0,2.3459835619790983,2.3459835619790983,0.37032496474166654,2.0399857060687814,0.006755635959065587,0.9932443640409344,0.5063564603237083,overflowing
14846,1,0.22349,0.00102,0.22335,2e-05,0.22476,2e-05,20.8981,0.165084,40.1511,0.167278,-9.0,0,0,-0.043993,0.036492,0.65798,0.29488,20.6841,0.0414969,9.55748e-05,3.65288e-06,0.00136203,-5.16845e-07,-8.96066e-08,7.6632,0.1416,-9,-9,2.746,-35.1216,250,0.0208309,11.075,0.059,54025.0,0.2835,40,19.5767,0.99726,0.1034,0.0109,-0.0333,0.002,1.0,0.002,14846,11.075,0.22349,40.1511,40.308933102304735,-0.1578331023047354,0.0223136595852917,66.71095604190907,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,9.542229530956813,1.0,3.089050190646708,3.089050190646708,0.48982496474166604,2.686130600562355,0.0009901019604923178,0.9990098980395077,0.6270957782158625,overflowing
330083,15,0.22385,0.00143,0.22373,0.001,0.223,0.001,20.7632,0.170696,40.0162,0.172818,-9.0,0,0,-0.086927,0.028566,0.001523,0.34225,20.5723,0.0345735,0.000105943,3.3736e-06,0.000139266,-1.302e-07,-7.89286e-08,129.496,43.2977,-999,-999,22.8212,-30.8366,250,0.0192752,8.78,0.241,55888.2,0.3312,12,24.5381,0.0171699,0.0834,0.0153,0.0257,0.002,1.0,0.007,330083,8.78,0.22385,40.0162,40.31287032676978,-0.2966703267697852,-0.1165235648797579,71.11555595015713,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.04837821708419596,1.0,0.2199505056584246,0.2199505056584246,-0.6576750352583339,0.19126130926819532,0.9999906376299081,9.362370091904157e-06,0.0,filling/absorbing
1304442,10,0.22449,0.0051,0.22451,0.005,0.225,0.005,20.8763,0.195353,40.1293,0.19721,-9.0,0,0,-0.10266,0.035537,0.2037,0.2924,20.6259,0.0530027,0.000100839,4.92267e-06,0.00313875,-7.70491e-07,-1.15981e-07,52.1631,-28.1083,-999,-999,0.64,6.3321,250,0.00710053,9.568,0.0135,56965.1,0.2663,5,3.74851,0.58616,0.0936,0.0543,0.0447,0.002,1.0,0.006,1304442,9.568,0.22449,40.1293,40.3198554554702,-0.1905554554701964,-0.0104086935801692,67.7238493946778,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.29692711523893833,1.0,0.5449102343057761,0.5449102343057761,-0.2636750352583338,0.4738349863528488,0.9946658273495574,0.005334172650442512,0.0,filling/absorbing
550096,15,0.22449,0.00143,0.22451,0.001,0.225,0.001,20.6919,0.244287,39.9449,0.245775,-9.0,0,0,0.016198,0.066008,1.20528,0.52473,20.5725,0.0998636,0.000105922,9.74246e-06,0.0173205,-3.53691e-06,-5.08135e-07,52.7766,-26.3979,-999,-999,20.1292,4.5348,250,0.00890965,10.175,0.278,56575.0,0.485,10,11.9822,0.28625,0.143,0.0152,-0.044,0.003,1.0,0.008,550096,10.175,0.22449,39.9449,40.3198554554702,-0.3749554554702001,-0.1948086935801729,73.72616353577428,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.201295524169431,1.0,1.0960363676559828,1.0960363676559828,0.03982496474166675,0.9530751023095503,0.5833233118759398,0.4166766881240602,0.0,near-capacity/saturated
1292560,10,0.22493,0.00114,0.22482,0.0005,0.22582,0.0005,20.8596,0.158331,40.1126,0.160616,-9.0,0,0,-0.130518,0.028327,0.28942,0.1557,20.5352,0.0353535,0.000109623,3.56952e-06,-0.000229579,-8.17558e-08,-8.03499e-08,35.0558,-5.3611,-999,-999,0.74,-25.8085,250,0.0205623,8.646,0.106,56904.6,0.2571,29,21.8338,0.827,0.0716,0.0121,0.0695,0.003,1.0,0.006,1292560,8.646,0.22493,40.1126,40.32464709750842,-0.2120470975084174,-0.0319003356183902,68.39745835391021,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.03553447136505752,1.0,0.18850590742682677,0.18850590742682677,-0.7246750352583332,0.16391818037115372,0.9999968202828463,3.1797171537053884e-06,0.0,filling/absorbing
030066,15,0.22542,0.00143,0.22552,0.001,0.2241,0.001,20.8961,0.171928,40.1491,0.174035,-9.0,0,0,-0.133984,0.03404,1.38181,0.37115,20.4108,0.042548,0.00012294,4.81777e-06,0.00251996,-4.9739e-07,-1.36343e-07,150.183,3.404,-999,-999,23.4514,22.5747,250,0.0209211,9.134,0.243,55300.4,0.5583,6,3.58191,0.73304,0.0871,0.0152,0.0804,0.005,1.0,0.006,030066,9.134,0.22542,40.1491,40.32997309275959,-0.1808730927595903,-0.000726330869563,67.4225482436158,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.10930747417954818,1.0,0.3306168355178993,0.3306168355178993,-0.4806750352583335,0.2874929004503472,0.9998376996789698,0.00016230032103018536,0.0,filling/absorbing
13727,1,0.22543,0.00102,0.22534,2e-05,0.22664,2e-05,20.8799,0.186984,40.1329,0.188923,-9.0,0,0,-0.041908,0.037628,1.32135,0.34788,20.6407,0.0589594,9.94758e-05,5.40189e-06,0.00212672,-6.12386e-07,-1.39277e-07,317.588,0.9326,-9,-9,2.654,-21.7516,250,0.0860034,9.953,0.084,54004.9,0.3405,46,46.7753,0.44044,0.1021,0.0108,0.0329,0.006,1.0,0.006,13727,9.953,0.22543,40.1329,40.33008167545662,-0.1971816754566191,-0.0170349135665918,67.93082347438077,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.7205263353425072,1.0,0.8488382957517936,0.8488382957517936,-0.07117503525833387,0.7381202571754727,0.8933608253615117,0.10663917463848825,0.0,filling/absorbing
15229,1,0.22551,0.00114,0.22536,0.0005,0.2268,0.0005,20.9326,0.19559,40.1856,0.197444,-9.0,0,0,-0.034412,0.037763,0.71495,0.29292,20.7712,0.04017,8.82102e-05,3.2636e-06,0.00101789,-3.64791e-07,-7.63278e-08,4.832,1.0907,-9,-9,0.298,-35.735,250,0.0235401,9.165,0.109,54033.2,0.3068,36,33.0363,0.61031,0.1089,0.0121,-0.0019,0.004,1.0,0.006,15229,9.165,0.22551,40.1856,40.330950177338735,-0.1453501773387344,0.0347965845512927,66.32856164993102,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.11739506995859843,1.0,0.34262966745468465,0.34262966745468465,-0.4651750352583341,0.2979388412649432,0.9997916471838779,0.0002083528161220889,0.0,filling/absorbing
020096,15,0.22578,0.00143,0.22563,0.001,0.225,0.001,20.7335,0.17388,39.9865,0.175963,-9.0,0,0,-0.076474,0.033151,-0.69326,0.21577,20.6652,0.0393925,9.72541e-05,3.52856e-06,0.000766081,-2.70613e-07,-8.99147e-08,161.314,58.1927,-999,-999,22.0265,-37.0486,250,0.00900839,9.059,0.642,55281.4,0.2591,19,21.0752,0.33266,0.0849,0.0151,0.0135,0.004,1.0,0.007,020096,9.059,0.22578,39.9865,40.333879277368425,-0.3473792773684252,-0.167232515478398,72.79581282141399,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.09197077772017924,1.0,0.30326686705528966,0.30326686705528966,-0.518175035258334,0.2637103191785128,0.9999113147583975,8.86852416025437e-05,0.0,filling/absorbing
19992,1,0.22645,0.00114,0.22632,0.0005,0.2278,0.0005,21.1382,0.199257,40.3912,0.201078,-9.0,0,0,-0.081993,0.04731,0.26487,0.55787,20.8941,0.0614057,7.87666e-05,4.45478e-06,0.0104504,-1.59254e-06,-1.43223e-07,357.104,-1.185,-9,-9,0.832,-32.3218,250,0.0291938,10.628,54.33,54404.6,0.4831,19,13.8771,0.79081,0.1297,0.012,-0.0038,0.002,1.0,0.002,19992,10.628,0.22645,40.3912,40.34113387116992,0.0500661288300747,0.230212890720102,60.62019351214996,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.4091794268220967,1.0,1.8463964851495596,1.8463964851495596,0.2663249647416665,1.6055621609996171,0.03508326219617064,0.9649167378038294,0.36393300684502566,overflowing
1315192,10,0.22726,0.0051,0.22714,0.005,0.228,0.005,20.844,0.226887,40.097,0.228488,-9.0,0,0,0.066929,0.034539,1.05724,0.29517,20.8769,0.0561111,8.00297e-05,4.13595e-06,0.00378108,-6.75983e-07,-1.17664e-07,42.9859,-0.5231,-999,-999,3.69,-28.7223,250,0.0492443,10.654,0.028,57008.8,0.2588,21,16.3779,0.74805,0.0774,0.0537,-0.0705,0.004,1.0,0.015,1315192,10.654,0.22726,40.097,40.34987799822588,-0.2528779982258768,-0.0727312363358496,69.69572558816306,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.619510651150313,1.0,1.90250131113029,1.90250131113029,0.2793249647416663,1.6543489662002522,0.028641110210004483,0.9713588897899955,0.3842041179518412,overflowing
1315259,10,0.22818,0.00114,0.22806,0.0005,0.22896,0.0005,20.9706,0.181397,40.2236,0.183395,-9.0,0,0,0.028559,0.029309,-0.491116,0.17411,21.1188,0.0362028,6.40442e-05,2.13549e-06,0.000280539,-7.48215e-08,-4.94789e-08,40.8641,-1.6036,-999,-999,4.9,-28.0938,250,0.0253017,11.5,0.044,57004.3,0.2185,27,17.243,0.92496,0.0726,0.012,-0.065,0.003,1.0,0.01,1315259,11.5,0.22818,40.2236,40.35977485126933,-0.136174851269331,0.0439719106206961,66.04888863677868,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,25.38924923936908,1.0,5.038774986228003,5.038774986228003,0.7023249647416664,4.381543466285221,3.225493127734236e-05,0.9999677450687227,0.7717450302278906,overflowing
180561,15,0.22865,0.00143,0.22853,0.001,0.23,0.001,20.9074,0.307057,40.1604,0.308241,-9.0,0,0,0.13764,0.031705,0.0111,0.21475,21.4335,0.044018,4.79297e-05,1.94317e-06,0.00106397,-1.63924e-07,-4.71062e-08,334.462,1.4684,-999,-999,22.5499,-29.1911,250,0.0421341,8.444,0.724,55784.1,0.1859,44,51.8466,0.19449,0.079,0.015,0.0497,0.008,1.0,0.035,180561,8.444,0.22865,40.1604,40.36481667822776,-0.2044166782277514,-0.0242699163377242,68.1575357136613,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.022317721766836864,1.0,0.14939118243918886,0.14939118243918886,-0.8256750352583332,0.12990537603407729,0.9999993757053696,6.2429463045349e-07,0.0,filling/absorbing
13072,1,0.22928,0.00103,0.22917,1e-05,0.23063,1e-05,20.9699,0.200596,40.2229,0.202405,-9.0,0,0,-0.008181,0.045137,0.40235,0.40484,20.8633,0.0660644,8.10346e-05,4.93075e-06,0.00377138,-1.07161e-06,-1.48631e-07,334.96,0.0244,-9,-9,4.827,-27.7702,250,0.0661127,10.874,54.96,53988.9,0.4896,37,20.1662,0.98899,0.1267,0.0108,-0.0743,0.002,1.0,0.003,13072,10.874,0.22928,40.2229,40.371559922205925,-0.1486599222059226,0.0314868396841046,66.4297363202358,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,6.006892487979867,1.0,2.4508964611591972,2.4508964611591972,0.38932496474166656,2.131214314051476,0.0049824262672917285,0.9950175737327083,0.5281393404305105,overflowing
3452,1,0.22978,0.00103,0.22967,2e-05,0.23114,2e-05,20.8821,0.186118,40.1351,0.188066,-9.0,0,0,-0.090305,0.036898,0.90942,0.27319,20.5656,0.0481704,0.000106602,4.72957e-06,0.00124977,-5.57903e-07,-1.12373e-07,334.672,0.6392,-9,-9,1.361,-28.2734,250,0.0507552,9.23,0.082,53648.5,0.2761,44,37.61,0.74061,0.1029,0.0107,0.0445,0.004,1.0,0.005,3452,9.23,0.22978,40.1351,40.376899569734775,-0.2417995697347734,-0.0616528078447462,69.34105709069196,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.13634834127510462,1.0,0.3692537926874526,0.3692537926874526,-0.43267503525833345,0.3210902545108284,0.9996482475915665,0.00035175240843355183,0.0,filling/absorbing
21033,1,0.2302,0.0051,0.23006,0.005,0.2312,0.005,20.8753,0.225836,40.1283,0.227444,-9.0,0,0,-0.086335,0.041305,-0.729683,0.55506,20.7524,0.042315,8.97496e-05,3.49786e-06,0.00530031,-3.65398e-07,-8.01159e-08,28.8137,0.6431,-9,-9,-9.0,-33.1961,250,0.0294837,7.0,-9.0,54421.1,0.5849,19,23.9057,0.1998,0.1243,0.0531,-0.016,0.008,1.0,0.005,21033,7.0,0.2302,40.1283,40.38137661186087,-0.2530766118608696,-0.0729298499708423,69.70210059638973,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
000006,15,0.23041,0.00143,0.23044,0.001,0.2309,0.001,21.0532,0.258704,40.3062,0.260109,-9.0,0,0,0.12905,0.037061,-0.009105,0.43902,21.3997,0.0452383,4.94469e-05,2.06025e-06,0.00116184,-2.54722e-07,-6.25267e-08,53.3665,-28.3715,-999,-999,19.7067,6.9244,250,0.00714443,10.793,0.055,55204.1,0.5079,9,12.1522,0.20487,0.1079,0.0149,-0.1063,0.004,1.0,0.019,000006,10.793,0.23041,40.3062,40.38361231313152,-0.0774123131315178,0.1027344487585093,64.28549713919486,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.984824341526697,1.0,2.2326721996109677,2.2326721996109677,0.348824964741666,1.941454086618233,0.009526926242508948,0.990473073757491,0.48030233081565327,overflowing
040780,15,0.23082,0.00143,0.23066,0.001,0.2306,0.001,20.8187,0.295617,40.0717,0.296847,-9.0,0,0,0.27933,0.039061,-0.910841,0.47222,21.6669,0.0448949,3.86597e-05,1.59857e-06,0.0049391,-4.1155e-07,-5.00149e-08,243.62,54.7258,-999,-999,18.7401,-37.9823,250,0.00967993,10.963,0.021,55358.8,0.3146,22,23.8575,0.35475,0.1088,0.0148,-0.2024,0.018,1.0,0.024,040780,10.963,0.23082,40.0717,40.38797185157729,-0.3162718515772909,-0.1361250896872636,71.76041051336736,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,7.373095497097197,1.0,2.7153446731991915,2.7153446731991915,0.4338249647416659,2.3611692810427756,0.002438091423450306,0.9975619085765497,0.5750755088991868,overflowing
19008,1,0.23086,0.00114,0.23075,0.0005,0.2322,0.0005,20.8519,0.202919,40.1049,0.204707,-9.0,0,0,0.06689,0.042203,1.08198,0.39794,20.8639,0.0635632,8.09881e-05,4.74136e-06,0.00480729,-9.21243e-07,-1.43098e-07,331.963,-1.0699,-9,-9,0.389,-25.3551,250,0.076889,10.401,0.071,54392.7,0.3577,38,41.8276,0.30816,0.1099,0.0118,-0.0876,0.004,1.0,0.007,19008,10.401,0.23086,40.1049,40.38839679058155,-0.2834967905815517,-0.1033500286915245,70.68542967311187,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.0213888181999478,1.0,1.4217556563678893,1.4217556563678893,0.15282496474166626,1.2363092664068602,0.18468636536657668,0.8153136346334233,0.15583978226717435,near-capacity/saturated
360140,15,0.23092,0.01005,0.23083,0.01,0.23,0.01,21.0428,0.224673,40.2958,0.226289,-9.0,0,0,-0.050064,0.028631,0.017211,0.2332,20.9475,0.0337326,7.4992e-05,2.32992e-06,0.000431463,-1.46112e-07,-5.45294e-08,185.618,47.7162,-999,-999,24.2071,-22.3994,250,0.0113056,8.834,1.377,55975.1,0.2323,24,34.1995,0.0811847,0.0753,0.1043,0.0096,0.002,1.0,0.008,360140,8.834,0.23092,40.2958,40.389034071996456,-0.0932340719964557,0.0869126898935715,64.75560399954415,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.054783510598832165,1.0,0.23405879495132056,0.23405879495132056,-0.6306750352583338,0.2035293869141918,0.999985532829904,1.4467170096038202e-05,0.0,filling/absorbing
17875,1,0.23125,0.00103,0.23111,3e-05,0.23237,3e-05,21.0639,0.187823,40.3169,0.189753,-9.0,0,0,-0.057488,0.039277,1.16427,0.31837,20.7748,0.0425424,8.79202e-05,3.44498e-06,-0.000298475,-4.22383e-07,-7.83297e-08,20.9834,1.255,-9,-9,1.294,-34.8366,250,0.0248821,10.702,0.11,54362.6,0.4068,48,36.8815,0.8784,0.1215,0.0107,0.008,0.002,1.0,0.002,17875,10.702,0.23125,40.3169,40.39253639694366,-0.0756363969436648,0.1045103649463623,64.23294340531393,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,4.042498421220072,1.0,2.010596696904433,2.010596696904433,0.30332496474166637,1.7483449538299418,0.01963353834253001,0.98036646165747,0.41962674063738786,overflowing
430004,15,0.23162,0.00143,0.2315,0.001,0.233,0.001,20.948,0.225294,40.201,0.226906,-9.0,0,0,0.034078,0.048654,1.32251,0.42593,20.8706,0.0823757,8.04919e-05,6.10698e-06,0.00804762,-1.84618e-06,-2.27119e-07,351.113,-0.7542,-999,-999,18.9494,-31.2039,250,0.0353898,10.51,0.012,56187.1,0.4842,25,36.6669,0.0620724,0.1208,0.0148,-0.04,0.004,1.0,0.009,430004,10.51,0.23162,40.201,40.39645777823605,-0.1954577782360473,-0.0153110163460201,67.87691568104663,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.598064082591583,1.0,1.6118512662280098,1.6118512662280098,0.20732496474166626,1.4016097967200085,0.08601047529105321,0.9139895247089468,0.26188968433409443,overflowing
